,Training Accuracy,Training Loss,Validation Accuracy,Validation Loss,Testing Accuracy,Testing Loss
0,0.5263157894736842,2.345347046852112,0.4,1.142354130744934,0.5,0.9301221370697021
1,0.5087719298245614,1.709165632724762,0.3333333333333333,0.7619590759277344,0.5,0.693486213684082
2,0.5789473684210527,1.33340722322464,0.7333333333333333,0.6850501298904419,0.6666666666666666,0.6716216802597046
3,0.6491228070175439,1.3283816576004028,0.6,0.6931470632553101,0.5666666666666667,0.6855565309524536
4,0.5789473684210527,1.3660722970962524,0.6,0.6931470632553101,0.5333333333333333,0.6855813264846802
5,0.631578947368421,1.358810305595398,0.7333333333333333,0.6809911727905273,0.7,0.664946436882019
6,0.7192982456140351,1.277320683002472,0.4666666666666667,0.6708795428276062,0.6666666666666666,0.6473610997200012
7,0.631578947368421,1.2427961826324463,0.5333333333333333,0.6949367523193359,0.6333333333333333,0.6479586362838745
8,0.6666666666666666,1.208701491355896,0.5333333333333333,0.6615800261497498,0.6666666666666666,0.6258894801139832
9,0.7543859649122807,1.1508241295814514,0.7333333333333333,0.6280726790428162,0.8,0.6081125140190125
10,0.7894736842105263,1.1083614230155945,0.5333333333333333,0.6562528610229492,0.6666666666666666,0.6103248000144958
11,0.7543859649122807,1.0801326632499695,0.7333333333333333,0.620193600654602,0.8,0.5859432220458984
12,0.8596491228070176,1.0382846593856812,0.6666666666666666,0.6225937008857727,0.7333333333333333,0.5777000784873962
13,0.7719298245614035,1.0385432839393616,0.5333333333333333,0.6302378177642822,0.7,0.5726506114006042
14,0.8596491228070176,0.9733372330665588,0.8,0.6099406480789185,0.7666666666666667,0.5571438074111938
15,0.8947368421052632,0.9603961110115051,0.8,0.6082764863967896,0.7666666666666667,0.5551011562347412
16,0.8245614035087719,0.9277059435844421,0.5333333333333333,0.624016523361206,0.6666666666666666,0.5650293827056885
17,0.7719298245614035,0.9470335245132446,0.8,0.6097877025604248,0.7,0.5525824427604675
18,0.8947368421052632,0.9136770367622375,0.8,0.5982736349105835,0.7333333333333333,0.5400704741477966
19,0.9122807017543859,0.8936953246593475,0.8,0.5974904298782349,0.7333333333333333,0.5378347635269165
20,0.7894736842105263,0.9059471189975739,0.7333333333333333,0.6108526587486267,0.6666666666666666,0.5496110916137695
21,0.9122807017543859,0.8578301668167114,0.8,0.5890453457832336,0.7666666666666667,0.5316601991653442
22,0.9298245614035088,0.881102442741394,0.8,0.5836148858070374,0.7666666666666667,0.5290161967277527
23,0.9649122807017544,0.8539872765541077,0.8,0.5917722582817078,0.7333333333333333,0.5338470339775085
24,0.9473684210526315,0.8354730606079102,0.7333333333333333,0.6144981980323792,0.6666666666666666,0.5545722246170044
25,0.7894736842105263,0.8778022527694702,0.5333333333333333,0.6444690823554993,0.6,0.5719436407089233
26,0.8771929824561403,0.8214919865131378,0.8,0.5939512848854065,0.7333333333333333,0.5317414402961731
27,0.9824561403508771,0.8336485624313354,0.8,0.5855519771575928,0.7666666666666667,0.5249239802360535
28,1.0,0.8159343302249908,0.8,0.5915998816490173,0.7666666666666667,0.5269917249679565
29,1.0,0.7949855327606201,0.7333333333333333,0.6080774664878845,0.6666666666666666,0.5408236980438232
30,0.9122807017543859,0.784643292427063,0.5333333333333333,0.6483861804008484,0.6,0.5678488612174988
31,0.8771929824561403,0.7936512529850006,0.8,0.6002421975135803,0.7,0.5290724635124207
32,1.0,0.79510897397995,0.8,0.5995063781738281,0.7,0.5275558829307556
33,1.0,0.7787998020648956,0.7333333333333333,0.6205944418907166,0.6666666666666666,0.5442341566085815
34,0.9298245614035088,0.7609875500202179,0.5333333333333333,0.6582155823707581,0.6,0.5701239109039307
35,0.9122807017543859,0.7704734206199646,0.7333333333333333,0.6149832606315613,0.7666666666666667,0.5331874489784241
36,0.9649122807017544,0.7569271326065063,0.7333333333333333,0.6445785164833069,0.7333333333333333,0.5514072775840759
37,0.9298245614035088,0.7386192679405212,0.6666666666666666,0.6538410186767578,0.7333333333333333,0.5581100583076477
38,0.9298245614035088,0.7360595464706421,0.7333333333333333,0.6550013422966003,0.7333333333333333,0.5600805878639221
39,0.9298245614035088,0.7474659979343414,0.6666666666666666,0.656210720539093,0.7333333333333333,0.5609484910964966
40,0.9473684210526315,0.7395533323287964,0.7333333333333333,0.6295556426048279,0.7333333333333333,0.5388583540916443
41,1.0,0.7514037489891052,0.6,0.6765870451927185,0.6666666666666666,0.5689626932144165
42,0.8947368421052632,0.733739048242569,0.6,0.6654092073440552,0.7333333333333333,0.562969446182251
43,0.9298245614035088,0.7313255667686462,0.7333333333333333,0.6477004885673523,0.7333333333333333,0.5518789291381836
44,0.9824561403508771,0.7263362407684326,0.7333333333333333,0.6471155881881714,0.7333333333333333,0.5522188544273376
45,0.8245614035087719,0.776191458106041,0.7333333333333333,0.660348117351532,0.7333333333333333,0.5626806616783142
46,0.9824561403508771,0.7197119891643524,0.7333333333333333,0.631779670715332,0.7666666666666667,0.5420175194740295
47,1.0,0.7461980879306793,0.7333333333333333,0.6199782490730286,0.8,0.5359094142913818
48,1.0,0.7258734405040741,0.7333333333333333,0.6193117499351501,0.8,0.5360577702522278
49,1.0,0.71140256524086,0.7333333333333333,0.6251033544540405,0.7666666666666667,0.5395448207855225
50,0.9824561403508771,0.7134286761283875,0.5333333333333333,0.7037341594696045,0.6666666666666666,0.5924770832061768
51,0.8596491228070176,0.7185923159122467,0.7333333333333333,0.6725146174430847,0.7333333333333333,0.572498083114624
52,0.9824561403508771,0.7162214517593384,0.7333333333333333,0.670380175113678,0.7333333333333333,0.5695644021034241
53,0.9824561403508771,0.7226011753082275,0.6666666666666666,0.6785039901733398,0.7333333333333333,0.5744099020957947
54,0.9298245614035088,0.7357962429523468,0.6,0.6872300505638123,0.6666666666666666,0.5784725546836853
55,0.9473684210526315,0.714173823595047,0.6666666666666666,0.6871017813682556,0.7333333333333333,0.5800399780273438
56,0.9649122807017544,0.7202369868755341,0.7333333333333333,0.6654618978500366,0.7333333333333333,0.5617813467979431
57,1.0,0.7115168273448944,0.7333333333333333,0.6784049272537231,0.7333333333333333,0.5701197981834412
58,1.0,0.7129417955875397,0.5333333333333333,0.7149568200111389,0.6666666666666666,0.5947733521461487
59,0.8771929824561403,0.7011338472366333,0.7333333333333333,0.6846155524253845,0.7333333333333333,0.5736884474754333
60,1.0,0.6421825885772705,0.7333333333333333,0.5880412459373474,0.8,0.5077047348022461
61,1.0,0.5532346665859222,0.8,0.5327523350715637,0.8,0.4717485010623932
62,1.0,0.48051591217517853,0.8,0.45641955733299255,0.8333333333333334,0.4237878918647766
63,1.0,0.41842684149742126,0.9333333333333333,0.4005574882030487,0.8333333333333334,0.38917937874794006
64,1.0,0.37230752408504486,0.9333333333333333,0.36995506286621094,0.8666666666666667,0.37032005190849304
65,1.0,0.3407426029443741,0.8666666666666667,0.3416229784488678,0.9333333333333333,0.35159334540367126
66,1.0,0.31437020003795624,0.8666666666666667,0.3117459714412689,0.9,0.33459770679473877
67,0.9824561403508771,0.29414451122283936,0.8666666666666667,0.2957420349121094,0.9,0.3248697519302368
68,0.9824561403508771,0.2769029140472412,0.8666666666666667,0.28589579463005066,0.9,0.3179223835468292
69,0.9824561403508771,0.2724084407091141,0.8666666666666667,0.2768505811691284,0.9,0.31159719824790955
70,0.9824561403508771,0.2608330324292183,0.8666666666666667,0.2755797803401947,0.9,0.30903396010398865
71,0.9824561403508771,0.24604292213916779,0.8666666666666667,0.2728594243526459,0.9,0.30583155155181885
72,0.9824561403508771,0.2428959161043167,0.8666666666666667,0.26241233944892883,0.9,0.3001366853713989
73,0.9824561403508771,0.23383517563343048,0.8666666666666667,0.2570952773094177,0.9,0.2961684465408325
74,0.9824561403508771,0.2208448424935341,0.8666666666666667,0.2550536096096039,0.9,0.2934974431991577
