,Training Accuracy,Training Loss,Validation Accuracy,Validation Loss,Testing Accuracy,Testing Loss
0,0.5087719298245614,1.3958635926246643,0.5333333333333333,0.6931470632553101,0.5,0.6931472420692444
1,0.5614035087719298,1.3722290992736816,0.5333333333333333,0.6931470632553101,0.5,0.6931472420692444
2,0.5614035087719298,1.3688217997550964,0.5333333333333333,0.6931470632553101,0.5,0.6931472420692444
3,0.5614035087719298,1.3555413484573364,0.5333333333333333,0.6931470632553101,0.5,0.6931472420692444
4,0.5789473684210527,1.3508411645889282,0.5333333333333333,0.6931470632553101,0.5,0.6931472420692444
5,0.5964912280701754,1.3167142271995544,0.8,0.6627214550971985,0.6,0.6829826831817627
6,0.7543859649122807,1.2475263476371765,0.8,0.6244615912437439,0.7,0.6866505742073059
7,0.6666666666666666,1.2484228014945984,0.8,0.6057709455490112,0.6666666666666666,0.6804087162017822
8,0.7192982456140351,1.2077301144599915,0.8666666666666667,0.5999354720115662,0.7333333333333333,0.6647312641143799
9,0.8070175438596491,1.1603049635887146,0.8666666666666667,0.5892646312713623,0.8,0.6510573029518127
10,0.7719298245614035,1.1164742708206177,0.8666666666666667,0.5662241578102112,0.6666666666666666,0.639468252658844
11,0.7894736842105263,1.0886405110359192,0.8666666666666667,0.5682252049446106,0.7666666666666667,0.6244043111801147
12,0.8947368421052632,1.0674030184745789,0.8666666666666667,0.5550655126571655,0.7666666666666667,0.6140764951705933
13,0.8596491228070176,1.008582353591919,0.8666666666666667,0.5432072877883911,0.7,0.6073035001754761
14,0.7894736842105263,0.9884198009967804,0.7333333333333333,0.53676837682724,0.7,0.6018518209457397
15,0.8596491228070176,0.9864553511142731,0.8666666666666667,0.5371791124343872,0.7666666666666667,0.5914588570594788
16,0.9122807017543859,0.9582069516181946,0.7333333333333333,0.5341072082519531,0.7,0.6027792096138
17,0.7368421052631579,0.9442958235740662,0.8,0.5253182053565979,0.7,0.5911245346069336
18,0.8596491228070176,0.9240908622741699,0.8666666666666667,0.5170120596885681,0.7,0.5732105374336243
19,0.9122807017543859,0.902475893497467,0.8666666666666667,0.5112183690071106,0.7,0.5667935013771057
20,0.8596491228070176,0.8929151892662048,0.7333333333333333,0.5118839144706726,0.7,0.5721117854118347
21,0.8421052631578947,0.8663242161273956,0.9333333333333333,0.5047928690910339,0.9,0.5564830303192139
22,1.0,0.8695403337478638,0.9333333333333333,0.498910129070282,0.7666666666666667,0.5515254735946655
23,0.9122807017543859,0.8333470523357391,0.8,0.49784716963768005,0.7666666666666667,0.5546032786369324
24,0.8421052631578947,0.8542227149009705,0.8,0.49634304642677307,0.7666666666666667,0.5538022518157959
25,0.9122807017543859,0.8319308459758759,0.9333333333333333,0.49484044313430786,0.8666666666666667,0.545339047908783
26,0.9649122807017544,0.8417307138442993,0.8666666666666667,0.4930090606212616,0.7666666666666667,0.5528407692909241
27,0.8245614035087719,0.8333601653575897,0.8666666666666667,0.492773175239563,0.7,0.5528562664985657
28,0.8947368421052632,0.7979836761951447,0.9333333333333333,0.48931339383125305,0.8333333333333334,0.5422950983047485
29,0.9824561403508771,0.8169109523296356,0.9333333333333333,0.4883580505847931,0.8666666666666667,0.5391701459884644
30,0.9298245614035088,0.7817836403846741,0.8666666666666667,0.4908812344074249,0.7,0.5519887804985046
31,0.9298245614035088,0.7904999256134033,0.8666666666666667,0.4871014952659607,0.7666666666666667,0.5424378514289856
