,Training Accuracy,Training Loss,Validation Accuracy,Validation Loss,Testing Accuracy,Testing Loss
50,1.0,0.2413175255060196,0.8666666666666667,0.2815627455711365,0.8,0.40360599756240845
51,1.0,0.22327310591936111,0.8666666666666667,0.272280216217041,0.8,0.39480113983154297
52,1.0,0.20909375697374344,0.8,0.28137633204460144,0.8,0.3973507881164551
53,1.0,0.19157955050468445,0.8,0.2894998788833618,0.8,0.4000484347343445
54,1.0,0.18164785206317902,0.8,0.28800374269485474,0.8,0.39641857147216797
55,1.0,0.1629679575562477,0.8,0.25978243350982666,0.8,0.3768148720264435
56,1.0,0.15495961159467697,0.8,0.2646145224571228,0.8,0.37791168689727783
57,1.0,0.1389041170477867,0.8,0.2599504888057709,0.8,0.3731013536453247
58,1.0,0.13536004349589348,0.8,0.2633618414402008,0.8,0.37336018681526184
59,1.0,0.1256995014846325,0.8,0.26038795709609985,0.8,0.3696590065956116
60,1.0,0.11694452911615372,0.8,0.24901935458183289,0.8,0.3609800934791565
61,1.0,0.10865923762321472,0.8,0.24353446066379547,0.8,0.3561333119869232
62,1.0,0.09809089079499245,0.8,0.2513233423233032,0.8,0.35914820432662964
63,1.0,0.09651529043912888,0.8,0.24828463792800903,0.8,0.3559364080429077
64,1.0,0.09008751064538956,0.8,0.24592949450016022,0.8,0.3532615602016449
65,1.0,0.08742059394717216,0.8,0.25188198685646057,0.8,0.35549238324165344
66,1.0,0.0802181176841259,0.8666666666666667,0.23579499125480652,0.8,0.34557369351387024
67,1.0,0.07676848024129868,0.8666666666666667,0.22860322892665863,0.8,0.3415008783340454
68,1.0,0.07239815406501293,0.8666666666666667,0.22716931998729706,0.8,0.3402421176433563
69,1.0,0.07202926278114319,0.8666666666666667,0.23029561340808868,0.8,0.341108500957489
70,1.0,0.06961485370993614,0.8,0.24472954869270325,0.8,0.3484429121017456
71,1.0,0.06873637065291405,0.8666666666666667,0.23311437666416168,0.8,0.34123101830482483
72,1.0,0.0609227791428566,0.8666666666666667,0.23018918931484222,0.8,0.33920225501060486
73,1.0,0.05986612103879452,0.8666666666666667,0.2303583174943924,0.8,0.33888933062553406
74,1.0,0.05606951005756855,0.8666666666666667,0.23255105316638947,0.8,0.33949199318885803
75,1.0,0.05480027012526989,0.8666666666666667,0.22845996916294098,0.8,0.33675965666770935
76,1.0,0.05365995317697525,0.8,0.23945322632789612,0.8,0.3427063822746277
77,1.0,0.05039530247449875,0.8,0.23922961950302124,0.8,0.3424018919467926
78,1.0,0.04928489029407501,0.8,0.2377939373254776,0.8,0.34141987562179565
79,1.0,0.046810103580355644,0.8,0.2367057502269745,0.8,0.3405133783817291
80,1.0,0.04679285176098347,0.8,0.24063603579998016,0.8,0.34253549575805664
81,1.0,0.04252537339925766,0.8666666666666667,0.2295234352350235,0.8,0.3356306850910187
82,1.0,0.041675640270113945,0.8666666666666667,0.22259370982646942,0.8,0.33170086145401
83,1.0,0.040882598608732224,0.8666666666666667,0.22286227345466614,0.8,0.3316074311733246
84,1.0,0.039657529443502426,0.8666666666666667,0.22692200541496277,0.8,0.333489328622818
85,1.0,0.03781863581389189,0.8666666666666667,0.23699329793453217,0.8333333333333334,0.3393697738647461
86,1.0,0.03767305240035057,0.8666666666666667,0.2294413298368454,0.8,0.33483201265335083
87,1.0,0.035754479467868805,0.8666666666666667,0.2271784394979477,0.8,0.3332619071006775
88,1.0,0.036094448529183865,0.8666666666666667,0.22661148011684418,0.8,0.3328256905078888
89,1.0,0.033715035766363144,0.8666666666666667,0.22678512334823608,0.8,0.33286598324775696
90,1.0,0.032025281339883804,0.8666666666666667,0.2329864650964737,0.8,0.33673056960105896
91,1.0,0.03258771263062954,0.8666666666666667,0.22758685052394867,0.8,0.3334958851337433
92,1.0,0.030820585787296295,0.8666666666666667,0.22480487823486328,0.8,0.33192527294158936
93,1.0,0.02966849785298109,0.8666666666666667,0.22376318275928497,0.8,0.3312877118587494
94,1.0,0.028806843794882298,0.8666666666666667,0.2271725982427597,0.8,0.33312898874282837
95,1.0,0.027067014947533607,0.8666666666666667,0.226017028093338,0.8,0.3325680196285248
96,1.0,0.027574735693633556,0.8666666666666667,0.23045438528060913,0.8333333333333334,0.3352871239185333
97,1.0,0.026121565140783787,0.8666666666666667,0.22835728526115417,0.8,0.33409038186073303
98,1.0,0.02584038395434618,0.8666666666666667,0.22797292470932007,0.8,0.33387354016304016
99,1.0,0.024591175839304924,0.8666666666666667,0.22860845923423767,0.8,0.3342280685901642
100,1.0,0.024477715604007244,0.8666666666666667,0.2296726107597351,0.8333333333333334,0.33432066440582275
101,1.0,0.022875758819282055,0.8666666666666667,0.22768069803714752,0.8,0.3329211175441742
102,1.0,0.022129430435597897,0.8666666666666667,0.2277786284685135,0.8333333333333334,0.33294162154197693
103,1.0,0.022559174336493015,0.8666666666666667,0.22627615928649902,0.8,0.33204129338264465
104,1.0,0.021790003404021263,0.8666666666666667,0.22734127938747406,0.8333333333333334,0.33265528082847595
105,1.0,0.02105925790965557,0.8666666666666667,0.22432011365890503,0.8,0.3309829831123352
106,1.0,0.020436052232980728,0.8666666666666667,0.2281530350446701,0.8333333333333334,0.3333790600299835
107,1.0,0.02043741475790739,0.8666666666666667,0.23095910251140594,0.8333333333333334,0.3351135849952698
108,1.0,0.019374405965209007,0.8666666666666667,0.23133672773838043,0.8333333333333334,0.3353690207004547
109,1.0,0.01882420014590025,0.8666666666666667,0.23165263235569,0.8333333333333334,0.3355524241924286
110,1.0,0.018329968210309744,0.8666666666666667,0.22985121607780457,0.8333333333333334,0.33433836698532104
111,1.0,0.017773853614926338,0.8666666666666667,0.2280101776123047,0.8333333333333334,0.3331143260002136
112,1.0,0.018116604536771774,0.8666666666666667,0.2264821082353592,0.8333333333333334,0.3322477340698242
113,1.0,0.017119282856583595,0.8666666666666667,0.22831442952156067,0.8333333333333334,0.33338576555252075
114,1.0,0.016876493580639362,0.8666666666666667,0.23031295835971832,0.8333333333333334,0.3346308469772339
115,1.0,0.016818707808852196,0.8666666666666667,0.230844184756279,0.8333333333333334,0.3346499502658844
